sample_id,split,label,gene_set_type,annotated_gene_count,jaccard_gene_count,jaccard_mode,all_pair_count,evaluated_pair_count,complete_gene_set_sha256,jaccard_subset_sha256
ath03250,train,1,NA,39,30,hash_sampled,741,435,c36d6ee93057e5a752ecac00d7224b5717225a0b72c65f0d7e4348f21f2a8e36,eb0ceca91eccebde65d1c8a1bd3a3ffd31fb8f78ee237d156a58dd9db976f657
ath03272,train,1,NA,12,12,exact,66,66,1fa2e8edfea51c1343fa5ebb729ff6d669df7eb37370e4d1d132881c22c5efde,1fa2e8edfea51c1343fa5ebb729ff6d669df7eb37370e4d1d132881c22c5efde
ath03410,train,1,NA,50,30,hash_sampled,1225,435,a21401796f024ca0e6c28f8385c3a0cbb79a4ef4a3b5e74c1927954f78eda9de,92f1b857df40484eaf19be2ba883a707bbd6029344b9ab6acc11fce652fc5902
ath03430,train,1,NA,32,30,hash_sampled,496,435,8d6c42e945c78f273635b3a4911a7fe64add15f0b724bf8be117b3bf5c4fe75b,e266d3ce721061304f061a1f6899d41bfad2d6cf68fb5031e61c4132419821c2
ath03440,train,1,NA,60,30,hash_sampled,1770,435,1d0fc64e4b88c9dbd182559ac4ee7eff7c89638b1be13bdfa78b841638a857d4,aa80ec80f60f235183ee65a4922fd1751cffaa1f7c798d765a5ec1c4241aa8b4
ath03460,train,1,NA,46,30,hash_sampled,1035,435,f89a3944c306ec7007aad7737b5580b563d5eb3e61dbcb717c1ffee019236884,6f42dafd7b5118d8a3c2b7844e4334122fe8b35d2b4293aefb35f32990d2b686
ath04016,train,1,NA,146,30,hash_sampled,10585,435,d79c41f75b0fd9a2917f2fbc70a1d825742e2d429c183a494ed6f4a4625e2b34,a0929925558b234dfbdda0660bc7b935c32cb177ff140538ce38063fee58c633
ath04070,train,1,NA,79,30,hash_sampled,3081,435,37ce43b6676cf0de2a1c3c1c454dca69eb66603b3f8cbb8141e1722477a06115,6a036fc6efb79388ce0aa929f16dae21cf84f0b7e1840645093e7230edcbd067
ath04075,train,1,NA,433,30,hash_sampled,93528,435,3fd24f85f3a8a25fddf94e15c86d8d2d89e3ea95827b3450a857d0afcc7e41ec,cd5d1e8d9edce203c2a7eb4062ac446e099fd321fabbe1ebc637fbfe0499e1c1
ath04081,train,1,NA,8,8,exact,28,28,0c4dbefcd762d1d6745502f90db9897f79d397e31d352abe8173a8ea1543ce7b,0c4dbefcd762d1d6745502f90db9897f79d397e31d352abe8173a8ea1543ce7b
ath04082,train,1,NA,9,9,exact,36,36,d045539cdbb32fbbe64361abacfcbc4278788827e6f40cbcaa4b8ae0eed06b39,d045539cdbb32fbbe64361abacfcbc4278788827e6f40cbcaa4b8ae0eed06b39
ath04120,train,1,NA,163,30,hash_sampled,13203,435,54e307d6bf2f4476ba243bd98fec098b1deb50fb3e1e180bc7bb87be0688ae0e,1411ccaa3081d4b31493251c0d8f7894b5fa53bf22e365095922402510a8fdbd
ath04122,train,1,NA,13,13,exact,78,78,71fa6cc90adcbf9918098dd969ec2c2025a77795652f69efbea4f70f21f0964f,71fa6cc90adcbf9918098dd969ec2c2025a77795652f69efbea4f70f21f0964f
ath04130,train,1,NA,55,30,hash_sampled,1485,435,fafd1c144fb646f009bed8858d9f084e7360343b62183b4ae167b017311136be,92e18a3c0da8402ce186ab0e1022852b0a857b1fb637ca4294b4a1e361bf46d7
ath04136,train,1,NA,41,30,hash_sampled,820,435,4a09db108df4afb3fe582752308419332a2adc4ea46b0db51c0c3a28501adb88,93bb74119e12a00297508e8dc6823b41a5bedcbb0f25d30905725bc924c71928
ath04142,train,1,NA,192,30,hash_sampled,18336,435,e729ab8b51f28750a5c685d27d6c76cf96636a8135f2cef774b7ab355bb51694,8d44d0f9eb85f3706c2eb861d733ebf70dd728d1c7fc378c682fb87e0d0ce861
ath04144,train,1,NA,156,30,hash_sampled,12090,435,29fb87491a1963a75db747f5b67e216ab3f1b66b56a32817cf15f795b37087c5,f5b16ebf0fc05f27ccd8b7d24af5c5042802819aa5b86c0312cb0ac7aacb90c3
ath04382,train,1,NA,35,30,hash_sampled,595,435,e1e0ef747fca3d29deb85704446866b18ec1d9d8a397b85c84064cf952222039,76bfeae1b84bf64e90970cf4dc0e47432c63a1881a284a55959474f910c7b4d5
ath04517,train,1,NA,50,30,hash_sampled,1225,435,0e0fd1316c7f72f496918b1cce102ca7bd0abee0daa30e5dd1a9c45ba875d49c,d3c5557a32e248ab825cd7a5e83c37ee930642fdb649fbf4bdd93d4a0ed24b83
ath04518,train,1,NA,14,14,exact,91,91,db63b405a84f983c9bf9f3256903b33ae7a738ed115a41a390c71348e9aebe68,db63b405a84f983c9bf9f3256903b33ae7a738ed115a41a390c71348e9aebe68
ath04620,train,1,NA,15,15,exact,105,105,0a0353d7d12654e81b5d3ed2eafddf784c2cf180b73f8d21e14961a59d598d33,0a0353d7d12654e81b5d3ed2eafddf784c2cf180b73f8d21e14961a59d598d33
ath04626,train,1,NA,216,30,hash_sampled,23220,435,b169840d6f85c293a89194ca2c2940a3658824e2691b801560dab673d8de9127,b2f082d38521ba61fd40a001223eef8300e617e7650547032ea408117ef17426
ath04712,train,1,NA,43,30,hash_sampled,903,435,0816adf7e1d04228e414c335916a354539d6aaaefbf36d830a03cc1d9b2a625c,38778b0351f2078d7bb085edd290d16c6f0848c471b5ee6b20e7075f8b6a06b4
ath04820,train,1,NA,8,8,exact,28,28,352c03c02c765dbc8679c957d997d4a177e57b4d5cb036f435db4d7e02d54131,352c03c02c765dbc8679c957d997d4a177e57b4d5cb036f435db4d7e02d54131
ath04981,train,1,NA,40,30,hash_sampled,780,435,5fc91b6c014a0658ed8dd0df879cd6cc7b16c0eb1d0de18d638e97347c1be42e,bd9004d3c179b826fc79f8c6b0ff796910fe605908f146eacd8b3b1911bc1b89
ath05100,train,1,NA,26,26,exact,325,325,ce6ba1d3fa14a2cfb5e3125fc694a0bb646db521afd5376e2b50d7bd027fc4ce,ce6ba1d3fa14a2cfb5e3125fc694a0bb646db521afd5376e2b50d7bd027fc4ce
TRAIN_NEG_00000,train,0,random_5_30,23,23,exact,253,253,68639f6c78c9c517009625fc4f0c12f4528ac94413a6439f6f23d0cd6fae7484,68639f6c78c9c517009625fc4f0c12f4528ac94413a6439f6f23d0cd6fae7484
TRAIN_NEG_00001,train,0,shuffled,23,23,exact,253,253,7568723c7838c42074056f49639cac9bbca52485093a21da3fcb9869160df94b,7568723c7838c42074056f49639cac9bbca52485093a21da3fcb9869160df94b
TRAIN_NEG_00002,train,0,partial_50_80,19,19,exact,171,171,c674359bb457a3cedcf482a5133d6fa5dc02bcc3be25c385570c9745bf3ca8df,c674359bb457a3cedcf482a5133d6fa5dc02bcc3be25c385570c9745bf3ca8df
TRAIN_NEG_00003,train,0,cross_pathway,15,15,exact,105,105,96bf1784a5142f57e279e026c7b29b9e99c6c639f06882bc81cd86caeaf6ac93,96bf1784a5142f57e279e026c7b29b9e99c6c639f06882bc81cd86caeaf6ac93
TRAIN_NEG_00004,train,0,random_5_30,11,11,exact,55,55,2b35568c054e800ddead211c3c59cb11e2b218799afb94dd72de01b95bd24c79,2b35568c054e800ddead211c3c59cb11e2b218799afb94dd72de01b95bd24c79
TRAIN_NEG_00005,train,0,shuffled,6,6,exact,15,15,a7bcae106fe101fc697cbcbf09c48307866c320a8b213bf58e7c731b90e4af38,a7bcae106fe101fc697cbcbf09c48307866c320a8b213bf58e7c731b90e4af38
TRAIN_NEG_00006,train,0,partial_50_80,22,22,exact,231,231,353fe3cc0592d6d65814c9b183881eb519eb71d5d9657fee31ffd480af068dab,353fe3cc0592d6d65814c9b183881eb519eb71d5d9657fee31ffd480af068dab
TRAIN_NEG_00007,train,0,cross_pathway,31,30,hash_sampled,465,435,7905c302340d7605f3fcdba500649fc6f8d48163b65595fe40fcfa2c85496cb8,d3a3758d6b59423ea5f84927c5c8d208bdacbabd251020b7d0c3183c56c392ee
TRAIN_NEG_00008,train,0,random_5_30,10,10,exact,45,45,2301c265b15df98c6744e8d8007c3a4cff7a0beff5fc4e003d979797f5cfb4c0,2301c265b15df98c6744e8d8007c3a4cff7a0beff5fc4e003d979797f5cfb4c0
TRAIN_NEG_00009,train,0,shuffled,36,30,hash_sampled,630,435,6ee94ac7c6cfeed7090a3a56c1d0f24371d463ccf1951e89eb9dcd8f3141c770,0ec7d4c705512b302a32de89fbd8e78c233134b95d8683d439843ae7a5cb13b9
TRAIN_NEG_00010,train,0,partial_50_80,33,30,hash_sampled,528,435,151c49cd4d235558f0692d127d2119599d3808545e4327ed9f57e36bf1a898a4,9d392d0e1655ea95fb1dc612a39073d085c2af6baf5d18835c908b77790d0207
TRAIN_NEG_00011,train,0,cross_pathway,23,23,exact,253,253,6d062b4ed410259d434171435ed055edb3d7ff642c7da9bce48d100bf479d677,6d062b4ed410259d434171435ed055edb3d7ff642c7da9bce48d100bf479d677
TRAIN_NEG_00012,train,0,random_5_30,25,25,exact,300,300,542343947c074330017b6aa0c497e6d197a340820c7d988488716c25763dc326,542343947c074330017b6aa0c497e6d197a340820c7d988488716c25763dc326
TRAIN_NEG_00013,train,0,shuffled,12,12,exact,66,66,cbe8552b4dd88243a165dea4a59a1207eb595ee429898c3e3993f1cf061a18cc,cbe8552b4dd88243a165dea4a59a1207eb595ee429898c3e3993f1cf061a18cc
TRAIN_NEG_00014,train,0,partial_50_80,31,30,hash_sampled,465,435,77523a2329c38752f1733eab2fadda9e587aad60866db9457a8c4b96fe9b6deb,1cb73399198c5df5f6cfa3e5d7cfb8fa4ac2d12efcd0af2889a2d9ae027f0881
TRAIN_NEG_00015,train,0,cross_pathway,48,30,hash_sampled,1128,435,d472f86dfd5aed99f2c10bcfc3518b688ad2204d4bc9d622dd5b83c6307c1e53,fd26b8d993554a80b68dda08731a43c903e9fa106ad77030c0c2353db054e715
TRAIN_NEG_00016,train,0,random_5_30,6,6,exact,15,15,cf96f6169b60ed9ce854385d8a349cf5c1c1559cfa555b9c9c2d568654d9b04e,cf96f6169b60ed9ce854385d8a349cf5c1c1559cfa555b9c9c2d568654d9b04e
TRAIN_NEG_00017,train,0,shuffled,36,30,hash_sampled,630,435,c1b5626c61dcecfc092cd11891e0ffe97f9cbe2f8efab0f96c421990d49c345d,5e483f2f1f2970bca590c3180ae9cdde95eeb09cc9c01cc73f80da0f82ff211f
TRAIN_NEG_00018,train,0,partial_50_80,34,30,hash_sampled,561,435,fce0605731fe9bd2b8958aa15c6350617e5e55b8fc23915b56c74a76cb2621f1,02e98dd8f7e58edb44cdd2983e075eef1474cdf98aa33acd1a74c41569c1b017
TRAIN_NEG_00019,train,0,cross_pathway,37,30,hash_sampled,666,435,669039ef80bfabda705a183e8f3ee1e93c6732c7c65f644426a6fa180b604c84,ebf2b40ce33d40c2f4eedc5eb9d745736227cf2e975c16f0af3cacde9e9907fd
TRAIN_NEG_00020,train,0,random_5_30,27,27,exact,351,351,e4d32c5eb99c6395adcd671783ce3d7a860f45fa4e1220e3be40d9cf4d67a9c7,e4d32c5eb99c6395adcd671783ce3d7a860f45fa4e1220e3be40d9cf4d67a9c7
TRAIN_NEG_00021,train,0,shuffled,39,30,hash_sampled,741,435,8e3cbda97197b39d60862e57cb1db9b38f701cf8fbec82215dfd7279b974e504,26332180c349f7f08b93b03482656c5d5b37399f88239340911dfccbadf3fd28
TRAIN_NEG_00022,train,0,partial_50_80,42,30,hash_sampled,861,435,4de5589e968453c023ef01659a573590004ac54e3b69bbf95768bd059e69aaec,ae4bf61fe7686691834afd64cafc993bf4eeba67b4b3d4bbe01ad06af8c49c91
TRAIN_NEG_00023,train,0,cross_pathway,54,30,hash_sampled,1431,435,b372f4cce76aba122c95000b4aea409863fbf20d13919095e23ddbb4a316e342,f0ffec4472197da5edb11670307c0b52552e32fe3c0951feadcb0b057240b276
TRAIN_NEG_00024,train,0,random_5_30,5,5,exact,10,10,2688546ffe038cddaea46c080e12bea420b49a831d7bae66667b637192188086,2688546ffe038cddaea46c080e12bea420b49a831d7bae66667b637192188086
TRAIN_NEG_00025,train,0,shuffled,9,9,exact,36,36,dca469e6758a478ccd26b2c3601944fdaf05b3740a7910ef2d8e48f42e42c14d,dca469e6758a478ccd26b2c3601944fdaf05b3740a7910ef2d8e48f42e42c14d
TRAIN_NEG_00026,train,0,partial_50_80,10,10,exact,45,45,5a909e37466f7964a7d2893e182eab5be01f942a856629ff74b672ff03c2c8c3,5a909e37466f7964a7d2893e182eab5be01f942a856629ff74b672ff03c2c8c3
TRAIN_NEG_00027,train,0,cross_pathway,26,26,exact,325,325,5cdcd74fcef4d6c1b5a3f8652a5e4ca970f848438c03d6b8c9e16d9dbb0ae8f4,5cdcd74fcef4d6c1b5a3f8652a5e4ca970f848438c03d6b8c9e16d9dbb0ae8f4
TRAIN_NEG_00028,train,0,random_5_30,11,11,exact,55,55,bf51b3acc52125131e290a57d04023ebe8387d796e169ebad70c8d1060052e59,bf51b3acc52125131e290a57d04023ebe8387d796e169ebad70c8d1060052e59
TRAIN_NEG_00029,train,0,shuffled,14,14,exact,91,91,48e508f921b51fbe1869bb0d6d1f90a20f63a9d07ba2ff952764aca77709104a,48e508f921b51fbe1869bb0d6d1f90a20f63a9d07ba2ff952764aca77709104a
TRAIN_NEG_00030,train,0,partial_50_80,45,30,hash_sampled,990,435,d7e898cd1404080eeca188568d501478e26a9f872ca74d96f69996d115bba164,77fd48ea38d6def77cd59fa615ff7c1695d5e1bb71caf749328c90e12f9aa3b3
TRAIN_NEG_00031,train,0,cross_pathway,96,30,hash_sampled,4560,435,bfc5b91aca5e14380e156e6560eafa07ec5aa2a69cb6bb4782ea752dcaff8e01,1201635aef4406739d9ad9cd75934463229ebcf40296b4a472bbcaf780fb7000
TRAIN_NEG_00032,train,0,random_5_30,28,28,exact,378,378,3a6a17728f4388af47f8d9e7484ac2da58cb2adcfbfc11dec3714e24304a9862,3a6a17728f4388af47f8d9e7484ac2da58cb2adcfbfc11dec3714e24304a9862
TRAIN_NEG_00033,train,0,shuffled,32,30,hash_sampled,496,435,df2dee42e8ea01b402ae5105e054d38df50163c1e59413a87ba87f3b2ea5b0e1,c311fa45209d36e0ddc619d77e4021cfa54e53d9189ac3cad41a8ddfb147901b
TRAIN_NEG_00034,train,0,partial_50_80,8,8,exact,28,28,923211f47c5d3a24e51eceac17cbcb5e7b40c5d104e03acd63e56ea02d91ea52,923211f47c5d3a24e51eceac17cbcb5e7b40c5d104e03acd63e56ea02d91ea52
TRAIN_NEG_00035,train,0,cross_pathway,14,14,exact,91,91,d940fc146471ce206b340ba9e1f200809110f8896420100b43e003b60c3d852c,d940fc146471ce206b340ba9e1f200809110f8896420100b43e003b60c3d852c
TRAIN_NEG_00036,train,0,random_5_30,27,27,exact,351,351,ff95e6712c0886b428ef16c4f7dda5a1f4f946388e2eea389962daa68c8b936a,ff95e6712c0886b428ef16c4f7dda5a1f4f946388e2eea389962daa68c8b936a
TRAIN_NEG_00037,train,0,shuffled,40,30,hash_sampled,780,435,b6f079d892450b726a5820c0a5592c3bcacbfe52f833e3051d6805bfb4fccd0b,dafde0655e30aec0fde951d93916c5cc2b242fa336acb0b487423916cca4271d
TRAIN_NEG_00038,train,0,partial_50_80,16,16,exact,120,120,b66f7d587d958d60293b37817d61d577426abfc0993ddca8ff04e4dacf9f9f1b,b66f7d587d958d60293b37817d61d577426abfc0993ddca8ff04e4dacf9f9f1b
TRAIN_NEG_00039,train,0,cross_pathway,11,11,exact,55,55,7d7545cefa73561e70198264e91376c14b315293228e5591e1f7e1345e82ae9b,7d7545cefa73561e70198264e91376c14b315293228e5591e1f7e1345e82ae9b
TRAIN_NEG_00040,train,0,random_5_30,14,14,exact,91,91,74a6cf3d0d5b3061427eb29f8dff8b69f91547315815757d526c0ea4eeda53b8,74a6cf3d0d5b3061427eb29f8dff8b69f91547315815757d526c0ea4eeda53b8
TRAIN_NEG_00041,train,0,shuffled,16,16,exact,120,120,aaf9bbde64911d922b8f6eb02b4d6742708597aff51e8a88d737af0069a29ff5,aaf9bbde64911d922b8f6eb02b4d6742708597aff51e8a88d737af0069a29ff5
TRAIN_NEG_00042,train,0,partial_50_80,18,18,exact,153,153,c8343e448c42299216f68f3cfd1c325dfa99c744a1dade427dfe35de5d4f2070,c8343e448c42299216f68f3cfd1c325dfa99c744a1dade427dfe35de5d4f2070
TRAIN_NEG_00043,train,0,cross_pathway,46,30,hash_sampled,1035,435,cf28e871ff289e437a2064777b16148579701d02a3fe0bddbddb81dea2afa925,988a068c6d7368580911cffd082bd030cedecadfc8e6cf2437e722ae7c28477f
TRAIN_NEG_00044,train,0,random_5_30,7,7,exact,21,21,bb6ddabb7437e20a2b7a82a84941ee54779fcd5b6e3a0dcd35479c5f4feb10d3,bb6ddabb7437e20a2b7a82a84941ee54779fcd5b6e3a0dcd35479c5f4feb10d3
TRAIN_NEG_00045,train,0,shuffled,61,30,hash_sampled,1830,435,18cb274b3550a50160c4892e0def58805ec85ed0384845e2f66f301451be5148,329cdee8815085a765ce21ba424a33d8f3e0f7715a15cd3645e669119c4cb948
TRAIN_NEG_00046,train,0,partial_50_80,106,30,hash_sampled,5565,435,5c38110c7eb91f1892ce2e461940a5d2b1cf1a61c274dd9960abae4d8c11affb,c75203676d8fd18aaa41c26108681e75a89f8306d5715966bdd0c08d15294d83
TRAIN_NEG_00047,train,0,cross_pathway,102,30,hash_sampled,5151,435,5a7dd487b6eb78234b3a97373d924cc13d44fc05e1b8db2e5a9faa84087a0051,4c7045fa03baaa6f74ebde577b41d5cf2e7b0909d11bf442e1c567d6d19b7953
TRAIN_NEG_00048,train,0,random_5_30,9,9,exact,36,36,35d1a67f3d84ddede7d05268d631b0fede9fad1025fb6f17ab59d89745f78756,35d1a67f3d84ddede7d05268d631b0fede9fad1025fb6f17ab59d89745f78756
TRAIN_NEG_00049,train,0,shuffled,25,25,exact,300,300,b92243929ef106db8b47f6db726ce82951de5ba7da3bd38eeec6ad8de67fafc1,b92243929ef106db8b47f6db726ce82951de5ba7da3bd38eeec6ad8de67fafc1
TRAIN_NEG_00050,train,0,partial_50_80,26,26,exact,325,325,b4809444a4f737ebecfa927a794f841e5a98f9f0d67b8694f430498683bf699e,b4809444a4f737ebecfa927a794f841e5a98f9f0d67b8694f430498683bf699e
TRAIN_NEG_00051,train,0,cross_pathway,16,16,exact,120,120,fea50e88702453e683a0435de7fe306787dd66195317255e8cc55a93b9e873f2,fea50e88702453e683a0435de7fe306787dd66195317255e8cc55a93b9e873f2
TRAIN_NEG_00052,train,0,random_5_30,12,12,exact,66,66,a84f2529336e0dbee160304b76886e22af33de7f813005f36822c6b43f6ae931,a84f2529336e0dbee160304b76886e22af33de7f813005f36822c6b43f6ae931
TRAIN_NEG_00053,train,0,shuffled,6,6,exact,15,15,3e21f525986eb9d00d4fd716168c0a88462a5a9cc8ab49de028a9102f9bd9b22,3e21f525986eb9d00d4fd716168c0a88462a5a9cc8ab49de028a9102f9bd9b22
TRAIN_NEG_00054,train,0,partial_50_80,16,16,exact,120,120,cfc738c28894492d6eefe6e48a4222d593bbf29c3c7137685c9946f415d931a1,cfc738c28894492d6eefe6e48a4222d593bbf29c3c7137685c9946f415d931a1
TRAIN_NEG_00055,train,0,cross_pathway,53,30,hash_sampled,1378,435,7a3292d3db262a115faa7498b3104e79ce58e182663c3ab55c96e46f4afae553,a6ccac6122ee9c13543e0061c5bcb54ebea379a1faf7dbf5ebea10e61678f8c7
TRAIN_NEG_00056,train,0,random_5_30,10,10,exact,45,45,7979c0c8ccccb9ba34ff0414f38d656964af2a07f9745f95a177e8e73e5076b4,7979c0c8ccccb9ba34ff0414f38d656964af2a07f9745f95a177e8e73e5076b4
TRAIN_NEG_00057,train,0,shuffled,32,30,hash_sampled,496,435,63cb5f469b3e96b988b5e25e712994685987c3c35aeef0bc6179e9fd60578c47,7c4bf3e3bb9dda162047814e77c02fbf1959d7778e5e2cc928a05271c9208eb6
TRAIN_NEG_00058,train,0,partial_50_80,26,26,exact,325,325,6834bfe395065250206a5a345553226f58249eca4f3aa9fa0927974695d3f016,6834bfe395065250206a5a345553226f58249eca4f3aa9fa0927974695d3f016
TRAIN_NEG_00059,train,0,cross_pathway,141,30,hash_sampled,9870,435,f6912f0942c49d2b9708bc74bba68310941cfa27a0b848d484b1375888e88fbe,1e68889ca76e37abfae2fd37e0aede92d869b1d5acf8a57cd772636b7ea0fd93
TRAIN_NEG_00060,train,0,random_5_30,19,19,exact,171,171,d07077da2896b303d58557945d3d382cbb9f9b3542cf44b6faf1b4710ce1e372,d07077da2896b303d58557945d3d382cbb9f9b3542cf44b6faf1b4710ce1e372
TRAIN_NEG_00061,train,0,shuffled,15,15,exact,105,105,990f1657a98cdf24a3e948e76a38956e5af97aa560c4a3855fa1ddc3dcb5621d,990f1657a98cdf24a3e948e76a38956e5af97aa560c4a3855fa1ddc3dcb5621d
TRAIN_NEG_00062,train,0,partial_50_80,7,7,exact,21,21,ad53c3926dbc4d3bb1d9b1d624d1020e42d67e966ca513d71cc44d171b687c52,ad53c3926dbc4d3bb1d9b1d624d1020e42d67e966ca513d71cc44d171b687c52
TRAIN_NEG_00063,train,0,cross_pathway,9,9,exact,36,36,08d3297ecd88130d77c8b9aa8ae561458d0d4b44d4958113f1043dae113f4d15,08d3297ecd88130d77c8b9aa8ae561458d0d4b44d4958113f1043dae113f4d15
TRAIN_NEG_00064,train,0,random_5_30,23,23,exact,253,253,fd1d80d77889b278fb5b95548c5307c4303239b2fe7be72ab1ccec69cf437e4b,fd1d80d77889b278fb5b95548c5307c4303239b2fe7be72ab1ccec69cf437e4b
TRAIN_NEG_00065,train,0,shuffled,16,16,exact,120,120,09f4fd52ede01a4d49f9862b76cd44fd0f505c1788e9b6e9660d966ec86c0c2a,09f4fd52ede01a4d49f9862b76cd44fd0f505c1788e9b6e9660d966ec86c0c2a
TRAIN_NEG_00066,train,0,partial_50_80,5,5,exact,10,10,38fc71931c6160b16e3019669c9dc919bb7cbc18ff7c6b44ae192f11ae58258d,38fc71931c6160b16e3019669c9dc919bb7cbc18ff7c6b44ae192f11ae58258d
TRAIN_NEG_00067,train,0,cross_pathway,42,30,hash_sampled,861,435,f7eeac8d8ce37b591cd0ae6ba1fb6a7f6cd327bab49363c0237c439ed41d227d,9e31e9c4851aeb3f4e9b4cb521a41f8418ee30c4c912f3c5eff3eeecb48edb77
TRAIN_NEG_00068,train,0,random_5_30,22,22,exact,231,231,0a33b3bda95d30b8261018be3061cc5bef6d47112426811f5e91c51262ba5432,0a33b3bda95d30b8261018be3061cc5bef6d47112426811f5e91c51262ba5432
TRAIN_NEG_00069,train,0,shuffled,130,30,hash_sampled,8385,435,fe3c668b3cc3ef53d7df3f2af8c921f4850e833f1691b15103b86c23de11540f,ccf185ca4faffd9503067f041c929077e42c93e43762652150a314ec4c739797
TRAIN_NEG_00070,train,0,partial_50_80,57,30,hash_sampled,1596,435,52dc76ccf7fb60851faed4be8fc6da14fac88d63fc09e8190d30a652ff2e8397,c945d0ee1098153c61ba4e16e2c7316edffac0b1871fb9c7340fc927d6b6ca1d
TRAIN_NEG_00071,train,0,cross_pathway,33,30,hash_sampled,528,435,ca7b11a4b39c421104c3dc029507d7f12892f2561b9063d15b919ca63d17d327,1b87a5a9ce5f1f9f8296a6de8c155e4d4baf70ad4a73dd5a790c75661013d576
TRAIN_NEG_00072,train,0,random_5_30,11,11,exact,55,55,a41168ac6bba07d16ac79972191359b18b12a045bcd8b4b831e154909737fc80,a41168ac6bba07d16ac79972191359b18b12a045bcd8b4b831e154909737fc80
TRAIN_NEG_00073,train,0,shuffled,13,13,exact,78,78,2419f08c60fe32b3e64783692dbcda6d945ee0aff2ef43122db157d0a76abe8a,2419f08c60fe32b3e64783692dbcda6d945ee0aff2ef43122db157d0a76abe8a
TRAIN_NEG_00074,train,0,partial_50_80,14,14,exact,91,91,c1d84d8a208bb143d43dc7976e52e47cdc6bb07f37d074f94c624452e0c5a0ac,c1d84d8a208bb143d43dc7976e52e47cdc6bb07f37d074f94c624452e0c5a0ac
TRAIN_NEG_00075,train,0,cross_pathway,8,8,exact,28,28,62d3137318bfb70366d85ba2a9e3a646d1b416d560b654e2f3f32ae3c35b332b,62d3137318bfb70366d85ba2a9e3a646d1b416d560b654e2f3f32ae3c35b332b
TRAIN_NEG_00076,train,0,random_5_30,12,12,exact,66,66,e0bd3605af5b3098875ad6fbaec2a3668f13affcec8531e63c0106ec7bf110a4,e0bd3605af5b3098875ad6fbaec2a3668f13affcec8531e63c0106ec7bf110a4
TRAIN_NEG_00077,train,0,shuffled,6,6,exact,15,15,191bd6db75675dde0f95aa78f7638059602521d264abffbe357cb16523bb4918,191bd6db75675dde0f95aa78f7638059602521d264abffbe357cb16523bb4918
TRAIN_NEG_00078,train,0,partial_50_80,8,8,exact,28,28,1e9e7fb2913e5449799731a997e6a9e5e25780fb11029f6dd78e3066aa65442f,1e9e7fb2913e5449799731a997e6a9e5e25780fb11029f6dd78e3066aa65442f
TRAIN_NEG_00079,train,0,cross_pathway,37,30,hash_sampled,666,435,4424f5c45411734eb32e7c53c34555563531198c5aadd531c203653c6ceb2771,4f8c2e66fd8e3cdad1485bc5918183cbbf9b103f5ecd9036fec11cede169b90d
TRAIN_NEG_00080,train,0,random_5_30,30,30,exact,435,435,5e01366b86a2c9f198b7d5688a8b395d4416c3c72cbf16a628e997b2462ce615,5e01366b86a2c9f198b7d5688a8b395d4416c3c72cbf16a628e997b2462ce615
TRAIN_NEG_00081,train,0,shuffled,7,7,exact,21,21,f4198a7095133a58734b34b53991fc68dc6147fa12b61560f687d18105d8fe44,f4198a7095133a58734b34b53991fc68dc6147fa12b61560f687d18105d8fe44
TRAIN_NEG_00082,train,0,partial_50_80,131,30,hash_sampled,8515,435,a802f102410058d43d4c8182799ae817fc3f8e8f9e0a5b4bfc209bec302c27da,d98f8dc016fd97fc62e3c64399a69d2261aa03d407dbc09be9fd863a61166959
TRAIN_NEG_00083,train,0,cross_pathway,24,24,exact,276,276,5cd2c23c1f7cfd9fe3d2381dd8049238b84bab7b43e44ec46c132680e1ba0d0a,5cd2c23c1f7cfd9fe3d2381dd8049238b84bab7b43e44ec46c132680e1ba0d0a
TRAIN_NEG_00084,train,0,random_5_30,19,19,exact,171,171,bb82e61352190347bc1e4542a81daa69a67661d83b08e44e21326924dd246c6e,bb82e61352190347bc1e4542a81daa69a67661d83b08e44e21326924dd246c6e
TRAIN_NEG_00085,train,0,shuffled,27,27,exact,351,351,e055955a05f0abf6476e7a0e1c659b4421479262214b63dc6093fc6a5a790530,e055955a05f0abf6476e7a0e1c659b4421479262214b63dc6093fc6a5a790530
TRAIN_NEG_00086,train,0,partial_50_80,24,24,exact,276,276,d528dd0b36d911d891cad892715a48b3ea591ccc7e899b7bc471cfc8175f0670,d528dd0b36d911d891cad892715a48b3ea591ccc7e899b7bc471cfc8175f0670
TRAIN_NEG_00087,train,0,cross_pathway,43,30,hash_sampled,903,435,5ef4ec7f93d25bb759d23f4d272f3e88a58364bc4bc39e4e83267e16050483d0,47a899dddecaced32898e9a38d82ab523caf0f987f2115e29a417318d319ac6a
TRAIN_NEG_00088,train,0,random_5_30,11,11,exact,55,55,f60c772fbd084a03f54ba91487daedea7a986b1081ac5b04e0d672f345ea4c7a,f60c772fbd084a03f54ba91487daedea7a986b1081ac5b04e0d672f345ea4c7a
TRAIN_NEG_00089,train,0,shuffled,13,13,exact,78,78,80aadabe888653609c19566b3acba7d7d3804f932886e8cf78eb7c483c446165,80aadabe888653609c19566b3acba7d7d3804f932886e8cf78eb7c483c446165
TRAIN_NEG_00090,train,0,partial_50_80,13,13,exact,78,78,0540588578e42069de166dd6ff50f3490f32ec04f53ed7f8294d29c6e4db3a08,0540588578e42069de166dd6ff50f3490f32ec04f53ed7f8294d29c6e4db3a08
